ID,Path,Size,MimeType,AgeDays,Score,RetentionBand,TargetPath,Operation,Snippet,Ext
1ZHJPifek8uSThddGXcHIfDEtOuyXvfp_,1.Organize/Twister/dt/Screen Shot 2021-07-08 at 11.19.06 AM.png,334116,image/png,1703,43.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-07-08 at 11.19.06 AM.png,move,,.png
1xAT9LlcNfinKzYJ05s7qxDQnPMhIy8-F,1.Organize/Twister/dt/Screen Shot 2021-07-08 at 10.59.53 AM.png,2924951,image/png,1703,43.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-07-08 at 10.59.53 AM.png,move,,.png
1CKxBhZt8DnzcieKNtByzpEevQZUN61-k,1.Organize/Twister/dt/Screen Shot 2021-07-07 at 10.15.58 PM.png,359156,image/png,1703,43.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-07-07 at 10.15.58 PM.png,move,,.png
1BVDoPHGrC4QQoCwmAT_UIK0FPFduXmAm,1.Organize/Twister/dt/Screen Shot 2021-07-07 at 6.33.54 PM.png,1505556,image/png,1703,43.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-07-07 at 6.33.54 PM.png,move,,.png
11ku1JqAo7kKXc9jM0MTzO5YIgSAFBKUy,1.Organize/Twister/Product /‎assets.productplan.com:content:The-Product-Managers-Complete-Guide-to-Prioritization-by-ProductPlan.pdf?hsCtaTracking=92cb2572-76c6-4614-8ef3-37dfc3297945%7C0ec7dcd9-966f-46f4-a849-39c55a9308af.pdf,16713600,application/pdf,1710,63.0,review,02-Review/Career & Past Work/Softvision/‎assets.productplan.com:content:The-Product-Managers-Complete-Guide-to-Prioritization-by-ProductPlan.pdf?hsCtaTracking=92cb2572-76c6-4614-8ef3-37dfc3297945%7C0ec7dcd9-966f-46f4-a849-39c55a9308af.pdf,move,,.pdf
11Sz4OYSZIkV3bcMl8nLiD67h1tMB-aT_,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.47.15 AM.png,284004,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.47.15 AM.png,move,,.png
1JfW3aObScxRIdRkPp0_GhlrqHDmN7xCa,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.45.41 AM.png,291879,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.45.41 AM.png,move,,.png
1BOS-3wYyLnt2lFCHf4d4pd8I2452u-5M,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.43.27 AM.png,308448,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.43.27 AM.png,move,,.png
1l5n6kyPhibriLVibmdAmVMAM7uezlqRV,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.42.33 AM.png,333210,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.42.33 AM.png,move,,.png
1ManKYUgEDUhuEvqmrKCuBC8A7DtstbqB,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.16.14 AM.png,272911,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.16.14 AM.png,move,,.png
1nyr9Vkt6HisN588_nFBAXW0cqjZ-4QbY,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.17.38 AM.png,383432,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.17.38 AM.png,move,,.png
1GZKNRryo2ZbpxihesYySjlpaeAO9AaD3,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.41.01 AM.png,320576,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.41.01 AM.png,move,,.png
1uZvgM6nvbVmr0fUzFncpXW1DFJpTqwU8,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.39.34 AM.png,228458,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.39.34 AM.png,move,,.png
1SmmxyC-KAYL64v6W-wv8N3X5E7wKEbVw,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.38.40 AM.png,929967,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.38.40 AM.png,move,,.png
1QSgAwWBHBxeLS56Q3RIabH26syiVKEJr,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.38.14 AM.png,481593,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.38.14 AM.png,move,,.png
1tNG6z2us0s-lRZ0aoRRlD0yk6vRhEAIM,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.33.37 AM.png,242828,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.33.37 AM.png,move,,.png
1y-o3kKWgO0UOD4aw-4Fu_EUYV1-AMK1G,1.Organize/Twister/SPE/Screen Shot 2021-06-25 at 8.08.41 AM.png,887007,image/png,1716,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-25 at 8.08.41 AM.png,move,,.png
1GI_9Awo4vh0feiN9Y9lKo6MkA-ubPaav,1.Organize/Twister/SPE/Screen Shot 2021-06-24 at 9.14.29 AM.png,337112,image/png,1717,42.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-24 at 9.14.29 AM.png,move,,.png
1wFbGoLkUvol0ukIffMeMQDJqjsE7yOwm,1.Organize/Twister/SPE/Screen Shot 2021-06-15 at 1.18.11 PM.png,822947,image/png,1725,42.5,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-06-15 at 1.18.11 PM.png,move,,.png
1jr2_2iVpGl6qojTqnOkPBo29Xa3j8qXo,1.Organize/Twister/Product /https:f.hubspotusercontent40.net:hubfs:5637695:File%20Downloads:Project%20to%20Product%20Transformation.pdf?__hstc=65536049.59de61d253cbb5f4b7bd96c072176fc2.1623114943238.1623114943238.1623114943238.1&__hssc=65536049.1.1623114943238&__hsfp=3309073395.pdf,702893,application/pdf,1733,62.2,review,02-Review/Career & Past Work/Softvision/https:f.hubspotusercontent40.net:hubfs:5637695:File%20Downloads:Project%20to%20Product%20Transformation.pdf?__hstc=65536049.59de61d253cbb5f4b7bd96c072176fc2.1623114943238.1623114943238.1623114943238.1&__hssc=65536049.1.1623114943238&__hsfp=3309073395.pdf,move,,.pdf
1RIob3ZBKyjqILeIWb8PmY305ldyY-Vl5,1.Organize/Twister/Product /https:assets.productplan.com:content:The-Product-Strategy-Playbook-by-ProductPlan.pdf?hsCtaTracking=f4751a5a-13f8-4cc7-abfe-9611f115830d%7C3a67e3cd-328f-4784-b362-c091f4e64703.pdf,708531,application/pdf,1738,62.1,review,02-Review/Career & Past Work/Softvision/https:assets.productplan.com:content:The-Product-Strategy-Playbook-by-ProductPlan.pdf?hsCtaTracking=f4751a5a-13f8-4cc7-abfe-9611f115830d%7C3a67e3cd-328f-4784-b362-c091f4e64703.pdf,move,,.pdf
1XUDMGmlAQCiEj_AEUmX-w36fJkZk3yI1,1.Organize/Twister/Product /Frog prdocut over process.pdf,4038176,application/pdf,1746,61.8,review,02-Review/Career & Past Work/Softvision/Frog prdocut over process.pdf,move,,.pdf
1QBf8ETnoWOCAqgDOIRnDvzZ1Jj0j4MKK,1.Organize/Twister/Product /Screen Shot 2021-05-12 at 8.07.35 AM.png,873759,image/png,1760,41.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-12 at 8.07.35 AM.png,move,,.png
1EGMKY_4mgwYMPyJZvgR18hiHtsfxawXR,1.Organize/Twister/Product /Product Strategy Org Chart.png,214212,image/png,1760,41.3,archive_candidate,03-Archive/Media & Assets/Product Strategy Org Chart.png,move,,.png
1jGGMtFmOGYFtY7Y9TUccd5QJY3ERmZv5,1.Organize/Twister/Product /Screen Shot 2021-05-11 at 2.01.40 PM.png,157846,image/png,1760,41.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-11 at 2.01.40 PM.png,move,,.png
15KfgkdTExEIxHnCno3xdEBZWPN6poL5S,1.Organize/Twister/Product /Screen Shot 2021-05-11 at 2.00.59 PM.png,94249,image/png,1760,41.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-11 at 2.00.59 PM.png,move,,.png
1sfwezqCLxzsCIqyVULam7kYWspJlh9aG,1.Organize/Twister/Product /ServicBlueprintPoster_V2.0_50pcScale (1) (004).pdf,506582,application/pdf,1760,61.3,review,02-Review/Career & Past Work/Softvision/ServicBlueprintPoster_V2.0_50pcScale (1) (004).pdf,move,,.pdf
1HIOelqzhVM7V8ANnRHJME-C4KFxqopvb,1.Organize/Twister/Product /Screen Shot 2021-05-06 at 12.47.50 PM.png,4796602,image/png,1766,41.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-06 at 12.47.50 PM.png,move,,.png
1XvfsWWqyDv7LARanvI9Q7s6lAzKPQO7q,1.Organize/Twister/Product /Screen Shot 2021-05-06 at 12.30.59 PM.png,4610129,image/png,1766,41.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-06 at 12.30.59 PM.png,move,,.png
1GZDFfMHAT5MXHTXQyccee1lHsg63q-_U,1.Organize/Twister/Product /Screen Shot 2021-05-06 at 12.27.41 PM.png,2083228,image/png,1766,41.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-06 at 12.27.41 PM.png,move,,.png
1zuy6IpvfstRdkbO28oZj3PHHI88vJQCx,1.Organize/Twister/Product /Screen Shot 2021-05-06 at 12.27.15 PM.png,3343950,image/png,1766,41.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-05-06 at 12.27.15 PM.png,move,,.png
1AyyGKbG2JEtxRLQW2gH9xv_Z5I70_BrQ,1.Organize/Twister/Product /https:assets.productplan.com:content:The-Product-Managers-Toolkit-by-ProductPlan.pdf?hsCtaTracking=3f6a030e-d4b2-4342-91b8-b1f539a73866%7C4a00d509-50cf-43f6-8900-89292db078ed.pdf,856010,application/pdf,1771,61.0,review,02-Review/Career & Past Work/Softvision/https:assets.productplan.com:content:The-Product-Managers-Toolkit-by-ProductPlan.pdf?hsCtaTracking=3f6a030e-d4b2-4342-91b8-b1f539a73866%7C4a00d509-50cf-43f6-8900-89292db078ed.pdf,move,,.pdf
10v-Bn4N6v-qT-9x3MKhtWwpZJ1vuTC3e,1.Organize/Twister/Product /Screen Shot 2021-04-20 at 12.43.26 PM.png,1781133,image/png,1782,40.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-04-20 at 12.43.26 PM.png,move,,.png
1-_VpeR739zYFz1CNcTkoJNohJIFLeJja,1.Organize/Twister/Product /Screen Shot 2021-04-20 at 12.41.13 PM.png,1080461,image/png,1782,40.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-04-20 at 12.41.13 PM.png,move,,.png
152y1n9_uq5icmvABFCPxhLhEb6xP51E0,1.Organize/Twister/Product /Screen Shot 2021-04-20 at 12.40.03 PM.png,1090625,image/png,1782,40.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-04-20 at 12.40.03 PM.png,move,,.png
1XBEQnGR_rQ2pAZ32_714go2C1PIUN_bu,1.Organize/Twister/resume/CraigMarker_Product-Manager_Resume[5173].docx,41621,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1786,60.5,review,02-Review/Career & Past Work/Softvision/CraigMarker_Product-Manager_Resume[5173].docx,move,,.docx
1qVTOxUHkGcrfm3kKUVOAs-HEU4quglPP,1.Organize/Twister/resume/4923.docx,29071,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4923.docx,move,,.docx
1vohwmpf1P6grdbXs7-p2zScOm3awLLpj,1.Organize/Twister/pp/Magento_for_ACT_V041619[4928].pptx,562941,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/Magento_for_ACT_V041619[4928].pptx,move,,.pptx
1h5z7-lE17lz8--x9fAlOeuWq6RXvxp2i,1.Organize/Twister/resume/4933.xlsx,9328,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/4933.xlsx,move,,.xlsx
1rGFruv4EHkpXZK-qosftmBP_jr3wX2NH,1.Organize/Twister/resume/4931.docx,95538,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4931.docx,move,,.docx
1_L3r1weY-egvVnYa_0vvyWKg4KlLDZK6,1.Organize/Twister/resume/4932.docx,95538,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4932.docx,move,,.docx
157jzwXA2gb5PDKTuenhWTBj7vomC0iUn,1.Organize/Twister/resume/4935.docx,60492,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4935.docx,move,,.docx
1mYbUuWVPTOFCrK0GCCo0C7A0D0Vf6fl0,1.Organize/Twister/resume/4937.docx,59783,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4937.docx,move,,.docx
10BSZvByohf7--1Jj_8ZuvMtgTa-6Iv3x,1.Organize/Twister/resume/4548.docx,34330,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4548.docx,move,,.docx
1lsKGjWHv3MsYo6ohfrLmo-meiJvqjteD,1.Organize/Twister/resume/4627.docx,602782,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4627.docx,move,,.docx
1f8wue_nKFbqQWYg3U_GLSGxSLTAHGV-l,1.Organize/Twister/resume/4617.docx,645712,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4617.docx,move,,.docx
1fclKw3B3pdgLwa32sslOUPPJftAk56Ud,1.Organize/Twister/resume/4648.docx,827135,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/4648.docx,move,,.docx
1N-p-bBtkSqVbeiO6xipPocoMRIyc_taB,1.Organize/Twister/resume/3382.docx,17887,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3382.docx,move,,.docx
1PWgq7sP-lPp3KKrKANdkiVwwu090SUqs,1.Organize/Twister/resume/3409.docx,370737,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3409.docx,move,,.docx
1GPNlThOWBIuKQhxUBBkPqWC1J11RBg46,1.Organize/Twister/resume/3406.docx,17887,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3406.docx,move,,.docx
19pJex3eHIurXsob9Sl_u4T42ZWuoIHCR,1.Organize/Twister/resume/3421.docx,17887,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3421.docx,move,,.docx
1kH9c0BxvHpY6SmPsCBXvuAMIGEK_d0x_,1.Organize/Twister/resume/3536.docx,31532,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3536.docx,move,,.docx
1jTZRuTJLKCePbKvYJQMi-HUxQIfNoBUv,1.Organize/Twister/resume/3541.docx,31610,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3541.docx,move,,.docx
1YJDjf5cdabh-Ofy2-TvO1TBOuhJ_bSyG,1.Organize/Twister/resume/3542.docx,30284,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3542.docx,move,,.docx
14V3w5I-Gcp2DPESAT0WMrOyLzWUD3Puf,1.Organize/Twister/resume/3540.docx,31491,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3540.docx,move,,.docx
1bhjV0537lK1PoR4g7mLBvJhVLl-j6dQG,1.Organize/Twister/pp/3545.pptx,1767395,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/3545.pptx,move,,.pptx
1nFiGcL94fX1XUcgh7viUJPZoLjcDT59N,1.Organize/Twister/resume/3552.xlsx,146716,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/3552.xlsx,move,,.xlsx
1zwEVI187h4yl8-pQSGIyGuJOEh-Vr4Tf,1.Organize/Twister/resume/3551.docx,1466705,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3551.docx,move,,.docx
1SvkoSTi10FwpHTn1ZzEpD1dhKNJH_fXG,1.Organize/Twister/resume/3553.docx,19667,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/3553.docx,move,,.docx
1ZMT5JOBQq6qo0t9Z3hoj2jIlGvI_csoP,1.Organize/Twister/resume/1997.doc,86528,application/msword,1787,40.4,archive_candidate,03-Archive/Career & Past Work/Softvision/1997.doc,move,,.doc
1JyzDYjBxBPUk8lDI8f-JKLod3Arpg3yn,1.Organize/Twister/resume/2045.doc,86528,application/msword,1787,40.4,archive_candidate,03-Archive/Career & Past Work/Softvision/2045.doc,move,,.doc
1GWWcx_RF6Uhw445X_VPCOsExganbuQQe,1.Organize/Twister/resume/2060.docx,607662,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2060.docx,move,,.docx
17NqrHOxnwQy0T0J4B0nEpX2liHB0yGTH,1.Organize/Twister/resume/2059.docx,11903,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2059.docx,move,,.docx
1v0EDWsgB101yJXnuYpR3heSzDVNfripc,1.Organize/Twister/resume/2074.docx,62693,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2074.docx,move,,.docx
1sLpfkKNk1zUaduUdVZVOs4toZ5glXnx3,1.Organize/Twister/resume/2083.docx,57954,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2083.docx,move,,.docx
1toX-U_cdOabBtaSOoWzuvZMhYGLG53n4,1.Organize/Twister/resume/2106.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2106.docx,move,,.docx
129Cxl-FPiE-qQrVfF9UzoUDgMRnbE3cs,1.Organize/Twister/resume/2107.docx,212175,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2107.docx,move,,.docx
1iCgoLCm1QmFQszpf8fV39cLOonasI_y-,1.Organize/Twister/resume/2119.docx,281551,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2119.docx,move,,.docx
1OmbFZXUR1mJ0J1UiG9FROl1WtE0_45be,1.Organize/Twister/resume/2134.docx,607662,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2134.docx,move,,.docx
1j6i7coPMJSPuAA-1z7FhGN4OePxWvjZk,1.Organize/Twister/resume/2133.docx,11903,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2133.docx,move,,.docx
1XjvNYhChW7hRtqxiXcGljsPlVzeYdaAO,1.Organize/Twister/resume/2153.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2153.docx,move,,.docx
1rG0_xrmH6DMuEIYIOcMzKO_NBKc0Wxic,1.Organize/Twister/resume/2155.docx,602782,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2155.docx,move,,.docx
1TTXFNTeoKpVHO8498HvgaEKSlhdRE-NJ,1.Organize/Twister/resume/2270.docx,57445,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2270.docx,move,,.docx
1o0CzCtc8-v8lxPbZmXq85cPzQ3ZnyYVc,1.Organize/Twister/resume/2271.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2271.docx,move,,.docx
1x4jduBjVLna8yoPO5qLFiOurzdQn1VAA,1.Organize/Twister/resume/2272.xlsx,91604,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/2272.xlsx,move,,.xlsx
18Noc0TJZoBmN7NlXzVWxA8Mbf36Jw83d,1.Organize/Twister/resume/2296.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2296.docx,move,,.docx
15mZ1I2SN-3nVyTh93xdMECjnLEDTjX1T,1.Organize/Twister/resume/2340.docx,57445,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2340.docx,move,,.docx
1l_lrSPjfqTlBTl_Zebjh1CIlLQg0HzkC,1.Organize/Twister/resume/2370.docx,283561,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2370.docx,move,,.docx
1P18dD72buT08b-sSxwjLPDBtK4UG8pVS,1.Organize/Twister/resume/2364.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2364.docx,move,,.docx
1H-Kcydki932IReH29wCqCpfAU4JUmkVE,1.Organize/Twister/resume/2363.docx,281551,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2363.docx,move,,.docx
1dS8XyvdC4by5ZkJLsohZ0gnVlhtO0H0d,1.Organize/Twister/resume/2390.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2390.docx,move,,.docx
1arEhqhWSwGJzmkvtHO0G0B6oGGQMVrsV,1.Organize/Twister/resume/2394.xlsx,62698,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/2394.xlsx,move,,.xlsx
1oMbG5BT3DRknGi8WPIAJEeLqlcHMsOhW,1.Organize/Twister/pp/2400.pptx,15884532,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/2400.pptx,move,,.pptx
1_TIM8mKE86plWcl_Hqx7F5cotHxoJDc3,1.Organize/Twister/resume/2398.docx,15073701,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2398.docx,move,,.docx
1s4rnadTKWlgxPX_fY3wr1iCj0xD-qPW7,1.Organize/Twister/resume/2422.docx,29308,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2422.docx,move,,.docx
1u70ws8E99vnbml2mymvmrVi7jz9fA-F7,1.Organize/Twister/resume/Justin-nicolett-Resume[2423].docx,220694,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/Justin-nicolett-Resume[2423].docx,move,,.docx
1nPe1yByMwCj6Wn5kioLnEv9iXcVJPUaj,1.Organize/Twister/pp/2460.pptx,1236041,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/2460.pptx,move,,.pptx
1lWN-TlBQrMkxme1G5l-vvSw6YvNdjGsc,1.Organize/Twister/pp/2462.pptx,15884532,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/2462.pptx,move,,.pptx
1N6t2LZ8_dHJio8CcFwKhjebZ0HObqT-R,1.Organize/Twister/resume/2463.docx,29308,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2463.docx,move,,.docx
1bzb9z8ZSzsZfKkylyv_OlpspfGX5wruW,1.Organize/Twister/resume/Justin-nicolett-Resume[2482].docx,220694,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/Justin-nicolett-Resume[2482].docx,move,,.docx
1GhZEzNbRCuO_pUi6w_VPo1mtqnB-7_iP,1.Organize/Twister/resume/2541.xlsx,5854,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/2541.xlsx,move,,.xlsx
1Xbenh0mN7HFNVWLx6BvL6ItKUSNMyxcY,1.Organize/Twister/resume/2609.docx,282925,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2609.docx,move,,.docx
1MovBOQfM1JimNykv91OBYTsgD_Ycz568,1.Organize/Twister/resume/2607.docx,29543,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2607.docx,move,,.docx
1cz2OHHxzjOC7fzMjx_RRSytYIzu_qj3t,1.Organize/Twister/resume/2615.xlsx,27866,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1787,60.4,review,02-Review/Career & Past Work/Softvision/2615.xlsx,move,,.xlsx
1Zt6TW-fQyuHcOu02g1q9N5of54qBS9iO,1.Organize/Twister/pp/2620.pptx,12501625,application/vnd.openxmlformats-officedocument.presentationml.presentation,1787,60.4,review,02-Review/Career & Past Work/Softvision/2620.pptx,move,,.pptx
1QP5Eq8iiqEprtg5720LkzfzwyIQDSx97,1.Organize/Twister/resume/2621.docx,2479506,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2621.docx,move,,.docx
1mwbAKcTiQyuCTvX_wDA2U9wkQJI8aNnA,1.Organize/Twister/resume/2623.docx,250095,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2623.docx,move,,.docx
1cHrIG97XEurrMFkj-uvAWGS84nkO_twe,1.Organize/Twister/resume/2633.docx,106389,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2633.docx,move,,.docx
1dWGcx6MxhnUhmLdng9A8pLt4-oVMnlJ7,1.Organize/Twister/resume/2636.docx,28394,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2636.docx,move,,.docx
1b32mz0j9Ckrkwa_50A2XFo0T3hwoftUA,1.Organize/Twister/resume/2637.docx,31522,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2637.docx,move,,.docx
1rFU-nlykozUk7Hlw3zjX1Doh58_1dhcP,1.Organize/Twister/resume/2689.docx,31304,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1787,60.4,review,02-Review/Career & Past Work/Softvision/2689.docx,move,,.docx
